"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_source.label"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2018",6.031,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2018",14.916,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Not classified","2018",160.724,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2018",314.869,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2018",58.817,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2018",5.573,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2018",11.01,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Not classified","2018",239.47,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2018",93.026,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2018",15.099,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Not classified","2018",76.028,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2018",105.766,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2018",17.687,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2018",3.661,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2018",83.928,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2018",116.077,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2018",26.03,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2018",4.268,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2018",6.264,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Not classified","2018",79.514,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2018",260.517,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2018",35.765,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2018",2.123,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2018",15.009,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Not classified","2018",207.62,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2018",66.215,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2018",8.034,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2018",1.861,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Not classified","2018",56.32,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2018",87.058,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2018",12.111,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2018",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
